total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
3924.5246848,2121.05386306,1,899.397663938,299.367369581,8.90109889877,-49.6367122952
10022.951017,7401.11850196,1,4802.38649394,246.62231905,2.0152556997,-2.62631867996
3712.17721517,2068.20944055,1,752.935820856,54.3786852185,5.66407872925,-3.2585476577
7080.03851101,124.366273563,1,1625.42048717,195.905440509,5.42351507173,-6.39393707099
2175.17696802,750.684287833,0,655.572245337,184.781016489,0.489277427054,-5.82691375867
3989.66269075,2249.10174292,1,597.635212869,507.204887596,8.85293093974,-55.1016926952
1034.80680555,787.681661587,0,246.820374204,174.40456191,3.32711244123,-6.97717720623
6273.61099859,415.244313628,1,1064.48460349,196.76636758,2.65980805312,-6.51305859719
3353.1060079,1541.44987917,1,813.381448441,292.7668897,8.30942506096,-3.143030415
3540.26393409,1889.7760952,1,753.275451506,268.860441847,19.1129657572,-2.99197774149
2078.6452274,1058.01837886,0,461.644854983,141.622863118,1.39699016439,-4.47057129858
796.675003761,449.244087329,0,359.500307752,359.500307752,8648.87698867,-2.36632386344
9909.55305309,6469.18678661,1,2370.24176809,61.4926557785,29.2146594257,-9.01271100413
3101.59412365,2447.6118524,1,1096.46429039,148.892714273,4.94371792066,-5.63970212123
5291.05758252,1565.18359307,1,1872.98446876,125.835463331,11.7272645196,-24.5491766346
4089.64804803,2376.48186402,1,784.039548806,51.271476264,8.20711209961,-2.25608668216
5575.54903887,3777.98677076,1,1633.00073799,267.427561064,3.72249363166,-52.6911834744
1873.65643294,480.183392049,0,542.200424226,253.078401957,0.439614212215,-2.01092723673
3573.99144578,2621.31119862,1,782.018809892,100.011677181,19.3801966753,-3.0481761672
2178.79717977,1074.87860245,0,291.907676862,50.8809283236,18.1764372178,-5.25251687146
3531.71226421,2293.47994977,1,628.767017715,293.66395597,23.1438903614,-4.38249412885
2839.0369538,1400.54671111,0,1095.36595745,1095.36595745,2.53044062797,-8.21987795082
1554.87452247,878.010028417,0,302.627238272,52.2925228602,15.1838303492,-1.76328210673
1405.80221783,933.10475832,0,934.892830317,256.525039143,0,-1.14763446693
14739.7566333,11810.3031096,1,9022.08034328,117.915975788,0.138102331974,-6.30349805222
4757.3416743,570.591447535,1,737.816899873,386.560031891,49.2220981112,-7.02917486433
6512.058978,1332.2115335,1,582.566037078,247.890739015,6.82435055378,-3.95033987531
4881.50474191,2105.95252558,1,822.164638146,58.1720031708,5.11184001247,-3.53677354723
1386.58607897,531.159458167,0,513.257404133,97.5167915794,3.09742229181,-1.52112505439
2973.37088551,1372.4214003,1,474.746992105,87.7127765664,4.33978136469,-22.5894884026
1128.46327128,555.68088864,0,539.844789801,87.9787266397,1.9675636889,-1.75934155555
1269.09763462,650.988486841,0,309.120334808,71.5541300924,4.84551654576,-4.28617442819
7452.64605524,5295.34919056,1,2268.75366976,288.138141447,164.947592069,-1.65963210191
2807.80392307,1283.9535272,0,1095.23797101,51.9484135185,1.24410540585,-1.72201177247
20168.2652547,16494.8618075,1,2426.8263002,542.375541608,16.8986108208,-5.62816136994
791.253251751,491.835389129,0,302.903344243,53.6972795474,3.64504026758,-2.38688228471
2588.43346817,1762.84288863,0,791.251395943,81.4549339549,0.692967699075,-3.2619673108
4910.40730956,3795.56444946,1,1814.98799178,212.215658835,11.2435777728,-2.12402530653
3915.73332145,2693.4502817,1,989.915618956,121.684628372,2.24471385519,-16.5953696779
7468.84000236,6705.17930334,1,1142.22471817,143.780680175,5.03721618798,-77.9067270592
1262.82822382,651.784818786,0,442.766377104,77.31874295,5.78613822801,-1.77984815415
1032.45931019,798.746899837,0,280.140620309,51.1367739639,1.54609741257,-1.4282641702
1566.86185754,467.154289288,0,510.05123053,510.05123053,2.13552425665,-1.69974641404
4313.44398891,914.580668941,1,400.59106997,54.3727558316,1.51370391179,-5.26274680511
3459.04440334,1571.48129165,1,532.129709548,95.604110671,7.00524470908,-155.06554995
1724.31976746,1086.67092075,0,278.265397409,90.9769656401,4.14214569852,-4.78499506118
85.6519482645,2.28473193176,0,0,0,0,0
2495.71028096,745.970059721,0,769.954767831,62.2935602425,3.90163124289,-4.72972364922
672.639966378,359.977999328,0,324.140306565,68.9950171254,5.12573206701,-1.43335927809
1520.92955354,552.261622784,0,269.682701445,167.202937288,4.44382161876,-3.95546992433
3255.53688123,1561.70517384,1,797.361427939,146.578694739,14.0374552412,-141.161127562
3388.94927726,1569.60010831,1,817.238226422,135.623506637,40.4204831208,-4.57823944674
8271.394995,62.467671639,1,810.732420773,277.69752693,4.30627739571,-1.45152616109
6324.5318643,1762.54380087,1,782.283027292,170.541116406,9.19901261334,-3.74720113613
2932.9460535,2229.44792494,1,1700.55461708,194.05969919,1.55050466029,-7.5386846263
234.633364794,84.4241671561,0,0,0,0,0
3766.23917616,2203.72089204,1,565.903810369,293.062652602,3.38737155736,-14.0597186989
2127.90644378,1051.31553779,0,801.355392815,801.355392815,2.77757503265,-6.82932114923
10173.3077974,903.95803553,1,1091.81925444,819.346227284,12.2863785793,-33.3715715344
839.462468956,524.212218476,0,492.127950896,492.127950896,0.604123820503,-1.67317641658
3109.10606617,1629.30515865,1,532.008225176,506.141253983,7.50310683965,-8.18073207122
50.9287607443,2.14709105536,0,0,0,0,0
59.3488456006,3.0083217913,0,0,0,0,0
3074.35763678,2320.58159951,1,482.576415954,58.9452597191,64.5560011187,-6.9326481151
1941.73160662,1357.67446024,0,836.559586479,139.50812914,0,-1.89785987988
992.029333957,577.972058148,0,479.030458527,479.030458527,0,-37.8884917202
3525.56801567,3150.64953938,1,1218.55305922,1077.22693807,0,-1.39492030256
2667.18370687,903.547436497,0,682.510904651,128.592128041,0.734714339486,-4.0923597446
1957.64722797,1834.11855942,0,1590.60021963,190.056161338,0,-2.53218600512
4757.93447366,389.167778728,1,664.192884583,67.7497118851,15.2042037335,-15.1803495253
1767.5323134,997.166555797,0,654.643780044,66.5459679406,0.962508481632,-5.58917538146
2072.20014381,1352.42192011,0,634.861944796,132.085877361,7.56956769181,-121.639774557
2125.66890354,1414.00291725,0,483.626894702,148.727559595,127.442741139,-2.25422332044
2777.01012334,1837.04300712,0,584.896375743,298.506727906,6.64780748033,-3.39501301189
1577.0942277,1068.05696477,0,951.766684727,951.766684727,4.53465516894,-1.66245922597
6397.07327665,447.838285545,1,813.754828357,282.47092906,7.48227911034,-4.88016893369
2709.18576848,1437.15072626,0,571.618250056,69.7564407954,8.23985049926,-165.126041403
2841.16134273,2389.3816878,0,884.395240068,278.576549416,53.104914135,-5.33345901581
2428.51569414,817.189433363,0,762.512626632,239.98446055,0.641781229621,-44.727104402
2991.47896654,2287.76440221,1,587.460155117,274.041549563,10.2842541659,-9.14773146865
4704.97082571,2256.89797067,1,742.0326474,742.0326474,16.8456161147,-10.1514306164
6196.39330582,35.6089876295,1,616.632948458,64.5051889859,2.90082689712,-1.84735797185
3896.09096647,1087.10691746,1,936.612688584,130.150893862,3216.75789544,-4.75341897833
10033.9387036,273.215976839,1,1920.96412558,65.8163024415,2.98472397385,-32.1860009825
3330.92455881,2646.94351281,1,1135.90190942,258.661461381,1122.31959853,-2.24418133892
4424.15622225,4.18688428309,1,930.900886426,130.326877138,6.3041698154,-3.48233595592
3571.96009621,2253.61289711,1,585.13141553,100.482183985,3.81087325482,-4.46941382797
4941.45025094,2313.96392582,1,758.397191629,302.380914354,11.1605503813,-17.6146972105
3998.20372433,2982.56495319,1,1432.23380277,175.521042873,2.66595360756,-5.05434484943
1695.14998668,1374.98325808,0,900.771238772,200.926771871,0,-1.54425015711
2785.03081255,1300.61949086,0,442.227442632,154.210124195,14.2369448368,-2.79887678706
1282.16440147,850.324790889,0,296.66975683,104.080655619,2.8976212515,-2.4184425281
1855.09041366,872.622312344,0,1113.53330341,58.1967936238,2.54364858787,-1.25533895622
3098.06388677,2188.68110286,1,1012.01229272,187.852839381,1.18591609266,-46.1613110914
1187.69246247,769.766626972,0,263.500061653,119.76111791,3.66901825903,-5.15085071477
1792.88542042,1010.85857072,0,285.519275141,50.3588242359,6.86094360348,-13.7074028948
1913.52090002,1033.25601861,0,307.405255183,51.3021112348,8.06605493561,-25.6798067189
1717.05665711,1149.52131342,0,665.034200423,165.029158046,17.808131411,-2.57728275325
3853.31534965,2091.01185554,1,751.67785808,50.9490865687,9.91877221828,-3.93456992494
742.391188839,512.668625917,0,291.062919504,291.062919504,0.453675064724,-9.37010828835
4460.99836222,2148.32461234,1,708.015023317,82.8083204516,4.44209007159,-5.09676274986
3610.2505038,2859.77064815,1,1095.34612556,71.5578918493,13.1789807574,-3.8870305009
3369.90836658,1076.91875274,1,817.685925197,522.088613354,0.233142381366,-15.014623301
2628.58539718,2224.47899743,0,466.743037262,366.153246221,1.41293614755,-13.005720312
7106.0356171,5334.73790265,1,2679.25151515,346.216882835,6.94343149896,-5.94447296159
2838.53444794,2062.98892144,0,760.009605507,66.7789680403,12.7903771813,-21.8151187189
5636.51417307,3780.22346958,1,1089.02978796,482.092513298,10.2815807681,-4.49956923549
3305.92167998,2617.49610124,1,1130.24958269,321.332494946,1.06763869486,-11.3414824767
1911.61254828,1098.53485152,0,296.440224358,174.104579194,106.466385338,-1.69679470562
15157.2160792,14153.7000057,1,5465.10104978,258.420138802,0.488895165654,-18.8933691439
4825.9252968,2248.69057453,1,1109.15404869,305.182201801,27.0895990739,-2.49706483358
2047.29233505,1450.60932025,0,844.982854025,70.0044573951,1.08867834871,-1.50625433195
98.105483882,5.0537115074,0,0,0,0,0
