total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
3252.17331764,3.45398320783,0,528.558275604,148.962473361,1.80133038665,-4.14216430178
5457.11440121,3872.33928782,1,1314.32070927,666.863138809,0.492136597056,-10.8372038662
3062.49898229,1326.93867605,0,1695.11401616,1695.11401616,0,-6.50089834354
3094.97641538,1393.641855,0,1726.71585837,148.478271719,3.01631202438,-2.45685141919
3235.03166382,1304.5005941,0,1696.31027245,76.3487297291,25.2790875456,-1.78813124683
3610.92485413,10.6282642045,1,625.155742974,58.660636423,2.3715164189,-33.3091965124
4532.97565221,3799.39527951,1,1078.72930906,845.243027008,5.41199114055,-2.71956223835
3927.62541012,2923.07888535,1,1001.40890053,286.523351207,0.885762086,-5.82102750682
2940.64437737,1323.83512946,0,818.168816603,163.416397962,6.04411242577,-956.354822602
24945.8236873,19831.1500751,1,7398.11845688,88.663581263,2.04048930705,-3.53202977455
4019.80298634,2103.50589731,1,1242.7130605,1242.7130605,27.2758706185,-2.80488754804
30.6805917257,8.31865373723,0,0,0,0,0
3011.03779345,1952.92890296,0,832.535211239,96.0418414564,9.74289279817,-2.19757979709
9731.06315404,5137.7949638,1,643.740677991,55.3047700369,36.6130866203,-4.37265249668
4771.52569034,2595.26983953,1,1102.06404164,504.910819505,5.31409504366,-6.01723141882
22767.4250297,19674.6778497,1,10262.9716958,148.173671996,2.12805961091,-6.45615798703
3443.70972679,2827.92323976,0,783.720683048,774.470880349,0,-4.32512616372
9505.16518587,1642.44479359,1,1569.27550475,693.606690692,10.0600612894,-16.7553734167
3121.61559245,1264.89054862,0,705.282153244,154.75318152,10.697377142,-6.63467902761
5036.36004372,1306.79135672,1,962.314321874,85.0180489531,8.04502197203,-8.03484890159
3623.52281271,1626.70536054,1,1728.32708052,492.656207436,0.943695172605,-13.0830012095
667.188355758,409.47562809,0,437.435230203,437.435230203,0.567234120472,-7.61614828836
2214.86799338,1718.04151289,0,1415.87028655,53.0302263582,6.84151152503,-1.47560958221
2641.0625637,1619.98687649,0,989.385198016,630.912026003,475.53835173,-1.4848062361
11418.7095099,10064.1662511,1,3930.20217737,138.942686838,2.41282774761,-5.16933020886
2196.58610112,1029.52471073,0,801.838539644,801.838539644,83.2765709695,-21.770378891
2497.06258331,1959.60571544,0,1676.96617544,1676.96617544,0,-2.2347786504
2930.2586398,1269.15962747,0,821.074464895,139.106355799,3.08707596923,-3.96242653599
