total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
1284.60617859,991.181476825,0,294.848496415,132.502037651,4.88850890373,-2.05423026118
14372.3948527,10320.6201582,1,1549.19503736,61.5479200223,20.387566605,-3.26825888241
10502.9320858,8298.99059464,1,5161.36360071,442.294620415,1.32143108185,-2.4900303123
4694.81065369,2555.95763658,0,1478.9965926,394.922131514,0.791062767229,-3.23913408181
13912.4169132,12550.3858367,1,4672.45266315,515.569898084,30.7207615487,-5.19301598869
1002.72819777,840.028689986,0,586.721581314,586.721581314,2.93712412165,-1.25071505856
11065.8180738,9227.40226174,1,1155.62343616,700.438791109,6.40693471602,-18.3576663781
9227.72478052,5359.07576453,1,1663.94714619,1663.94714619,8.31388009981,-37.1314324528
9420.06011225,475.528768846,1,1536.43981842,902.467027837,14.2038071186,-10.2223742486
266.968443819,192.056502103,0,103.596115785,103.596115785,0,-1.26962067726
15.4551964324,1.1401754251,0,0,0,0,0
4655.41291912,2829.00149523,0,1110.09259231,67.5508479422,0.743722087181,-2.92671167601
9209.17642618,5357.94971234,1,1680.56370672,153.294273348,3.40744988357,-264.059999945
14609.5933758,11698.7661178,1,2970.0067502,150.410601629,118.832367022,-2.29944236165
27781.8841639,24551.3111251,1,7202.62389981,234.398515137,7.27588928037,-13.5943175486
7397.79220017,5703.54850948,1,1895.94290764,1895.94290764,4.68166532015,-8.07587983721
4125.01752524,2202.15954236,0,1479.59095718,1479.59095718,1.31387897271,-1.71883277694
7393.47833873,5741.99326018,1,1608.4883399,124.65165417,49.256331274,-8.30764488434
10135.5182742,274.641584615,1,1544.7211246,380.81252751,30.630026099,-4.01889215753
859.927786793,393.289270131,0,186.50820792,120.641415081,14.433234363,0.716421178295
7519.61528347,5793.7944337,1,1316.42688992,80.4108128004,4.11245131999,-76.8408421499
7500.031822,5789.27849477,1,1607.44970012,331.863038845,5.9602601701,-94.5787536799
5087.6144463,2919.67448186,0,1534.7164267,360.476534736,0,-6.49781996029
6991.91266767,6514.3028376,1,2022.22595705,610.427026304,5.97727807038,-24.4646169832
1173.98391907,701.726513679,0,317.478687809,317.478687809,0.548608566307,-11.7689442122
10153.3485474,7535.61572932,1,2790.36835816,138.518741549,13.7414935522,-6.36779015958
7288.68258342,5633.7853012,1,2069.16081563,560.255640409,4.23976539529,-7.45164673577
1680.84922194,1540.30779392,0,1269.3052208,1269.3052208,6.02591107515,-1.08274295659
8459.33383677,375.130710553,1,2371.77337676,545.797150671,1.23020578717,-684.685054437
10857.7557308,9235.62888871,1,1172.81755432,1172.81755432,43.1486143721,-152.68036008
3897.0892067,210.012118698,0,628.145761418,70.1109491457,1.11397776092,-5.07124720178
4784.18607577,2792.24778449,0,1544.7039667,352.999863518,0,-4.15294623906
3862.93640789,3641.51558695,0,1891.66782038,1891.66782038,0,-1.85291565032
2323.0592578,2138.88601379,0,631.936371526,631.936371526,0,-1.86995637621
5199.38128457,2949.28647981,0,1469.37490476,386.202597043,1.60202688199,-9.77018305253
15695.4990685,13787.9499495,1,3956.23825848,499.167665745,115.131071864,-7.13987394706
4854.44045331,3785.51162724,0,1839.27761196,65.2968057698,25.0853660085,-3.50925278139
13023.0430166,12512.9068341,1,5325.54207403,497.828582759,1.96348220444,-29.9659932044
249.896974487,192.361560609,0,0,0,0,0
12487.2748341,9069.8044571,1,2616.07506252,438.577134012,67.515452618,-6.57169026451
2479.7108628,2160.18716319,0,609.932795443,499.973504165,7.01024456969,-12.8266764251
