total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
5866.99257377,4188.05694804,0,1375.3327487,175.947560678,7.02317081435,-18.044177989
3030.39387059,2628.25266099,0,1508.7923715,433.889664069,3.84784810366,-4.81829833468
4094.37525072,1880.01927916,0,1526.05887971,84.4506850697,18.5340309257,-11.8897849408
6681.50601167,4887.78473544,1,1235.59306768,699.520888225,9.59867421546,-10.8400860157
5973.38459372,4390.01779609,1,1097.32847037,476.473452556,8.51622917813,-5.2865253977
5966.10484332,4392.62472105,1,1104.01318467,166.911851963,15.1493844964,-12.7020407292
5788.3567106,4359.67160461,0,1178.85758539,243.881242636,12.7399719695,-15.1720797988
5208.77387979,4651.63652277,0,1111.61236459,1111.61236459,15.6217861619,-13.5119776707
5373.53295178,1279.45813921,0,1683.40553044,175.568879238,0,-15.5920504351
5845.18191668,4268.0755722,0,1125.19225961,353.042713437,14.7651531853,-4.9027558963
5920.84778382,4235.67880038,0,1404.47220885,297.568365189,6.93250599666,-6.73502889803
2440.48209255,2088.02443712,0,1678.52585809,415.432773817,0,-1.86601179165
5523.70772921,4244.44078413,0,2753.45750711,127.89849192,3.03786010887,-4.84208428806
3667.04725885,2849.39922966,0,677.268083883,677.268083883,2.30092550546,-3.24428044654
6536.25762176,4465.84463344,1,2726.58051941,458.601981231,18.962464035,-45.6689054237
1825.47717618,1610.68940519,0,583.878473758,492.657109893,0,-1.96302872556
16123.9418574,13709.4626594,1,8408.60924803,8408.60924803,0.489198232208,-3.47199591616
15336.2357026,9969.46625251,1,6918.76038925,67.4469034711,44.1379245742,-5.67797163316
6240.42484224,4188.45568318,1,3211.32683597,741.031442206,4.13152177433,-6.37740900515
6126.80423829,4364.38437927,1,815.653737334,284.855602766,13.2237491902,-230.890962871
9946.28466232,6597.74883123,1,1630.4339962,192.489409596,2.90739868727,-60.9367592174
7225.42844499,4262.51358356,1,1097.08995083,339.937385506,6.76248348916,-52.7694243356
2356.26483123,1900.60581921,0,2109.38706705,203.565294988,31.6355286833,-1.09386082446
6977.57130796,5384.11564605,1,1204.50314401,138.191580481,3.11944908626,-16.1639414962
8020.97340297,6071.9354575,1,1115.45600471,1115.45600471,19.2333642207,-9.41730795497
2880.6148448,1644.13523775,0,870.978885671,310.810561526,2.22619157977,-1.57125362331
3415.10243693,1274.13280313,0,764.408740375,764.408740375,0.456880792858,-2.10246973579
