total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
732.537914074,402.024688297,0,502.534141541,88.5473797155,1.41203151595,-1.183730806
1326.74411024,1046.0001195,0,349.709835163,287.818037154,3.89197115453,-2.40095535277
801.454816754,263.713120644,0,180.057845856,180.057845856,0,-133.67186139
13538.8309638,8715.74383515,1,4413.09926486,72.9477058741,20.9824886846,-5.15072947182
4205.3110303,3340.6963361,1,1105.89226506,104.462492684,1.37106808071,-3.64102027477
3366.96472287,2714.06283089,0,692.417638836,545.931624776,6.03107230495,-3.82897617103
8210.61157145,6906.59616599,1,3683.17239,741.536419465,1.22647179989,-2.98361270779
17345.1167509,14820.0849559,1,3197.17297298,64.0407540977,315.305919185,-2.26860374255
2291.60212213,2219.19438536,0,1312.36067265,360.578342595,0,-1.36973125277
1801.83817398,261.13831584,0,318.645123092,68.2072573241,1.32758808754,-1.8225623404
6263.70151345,5512.70620385,1,2358.5086733,184.31346407,1.76708355072,-2.71478621242
3100.35821472,2672.28178155,0,626.062873198,144.33562982,13.8414499003,-16.3272668272
247.818275788,163.566805923,0,125.351015692,73.5902336293,0,-3.1195211877
7667.64586451,5544.43346069,1,4510.07826606,558.297764927,14.4254657095,-1.12105158483
3070.80063262,2641.19501741,0,618.369189957,101.239890823,75.5330077262,-74.6277388155
8567.30334562,7327.11397823,1,3089.13772168,3089.13772168,3.77647409179,-7.11716159041
1108.91865988,885.880014449,0,892.205051406,184.340547882,1.77832840243,-1.42705988923
639.694049127,506.070558322,0,130.412498449,130.412498449,1.56678974872,-2.20002917388
3427.91891117,2870.01293551,0,665.508453308,73.4190444081,23.1382581,-3.36394689454
1116.65914646,760.689121784,0,314.183255776,101.457934737,0.997771895412,-6.38801256276
3405.0418492,1481.56421393,0,1132.22210092,161.711019856,11.2641838774,-1.46429091922
3054.89193939,1453.54547572,0,1344.83352841,386.996888039,0,-7.73832412412
10775.5879201,8212.7454977,1,4378.90688965,207.241794795,9.23064787793,-5.9256158093
4835.09306519,1956.88747249,1,1340.80100519,373.369157177,45.0238644917,-3.06176847617
830.241517865,544.804643886,0,304.537526667,69.7004390002,2.10277781271,-5.79657144113
8398.65900494,6477.32639366,1,3728.45936289,181.662907447,0.923985861378,-2.23005488486
524.055961608,227.577547223,0,68.8113392893,68.8113392893,0.311097951713,0.311097951713
2610.59541639,1654.71763452,0,1345.40282362,145.683090234,0,-1.97715771382
1586.89990723,1097.3908374,0,601.362482109,487.608052501,0,-1.38420237043
450.369612787,358.303237496,0,248.71562423,59.6114652369,0,-17.5599021788
4610.99402501,3812.76006064,1,798.264381988,110.923445716,8.31115601605,-2.80880594753
4060.20332097,3394.98622825,1,1274.91999222,86.5386725694,7.71614101332,-5.60406324868
3216.96506972,1403.57489647,0,1345.3163215,385.103977526,32.563247074,-16.2436038025
2396.50797433,1813.02378639,0,1350.16161676,220.34115446,0,-1.61101113329
3409.78576253,1493.44798704,0,1346.9680364,1346.9680364,40.2721481241,-3.05763446924
14588.9916747,12765.0874263,1,3205.81899942,3205.81899942,11.9231344041,-3.70408006634
4623.8921711,2776.50718169,1,607.314255075,212.570473535,23.9066678446,-42.6996918993
1573.92068255,1425.95240103,0,673.24051221,60.2415125995,0,-2.59197900057
1693.08077521,324.137949028,0,403.796664017,160.381833587,3.44032908047,-12.8875339791
33108.4210666,28213.8532166,1,10502.2056878,266.296768144,29.8821343073,-32.7806636722
3011.47632338,1459.82685617,0,1348.71039126,150.630652683,0,-5.40327230662
14101.8794859,11139.721922,1,2244.36035731,212.008589639,1573.61030296,-25.0644641343
2846.95136102,2418.52944783,0,646.199607923,94.6498344085,59.2061239394,-190.957204856
4129.22918363,3430.07410999,1,781.227931213,259.57162766,31.5366446757,-1.55831837214
547.482894011,287.208722012,0,176.345381342,175.279573558,5.23045746404,-2.07973968257
3111.11174322,2468.05634052,0,1106.98829892,169.877666293,2.73456671949,-1.50000581643
11182.5771807,7009.60842986,1,3742.50714155,237.588425816,9.37609997555,-5.15376618501
19094.9805737,13435.8416789,1,3028.26728092,221.690707964,82.4412078811,-162.838202276
19.3457854096,4.60977222865,0,0,0,0,0
1855.88939665,804.137780483,0,262.328813049,102.367970477,0.601263369886,-2.83842563079
3619.7271752,3184.95644711,1,1112.04537319,61.2085241644,48.9890912829,-3.76012783821
14126.2513474,9748.97238687,1,1952.93189741,513.657636772,9.0888041986,-18.3322708066
3225.9579305,1454.74057137,0,1112.78847269,97.2486222467,5.48968979275,-2.59156298397
4491.45152346,3815.66944192,1,1283.89540437,76.2033573274,6.0583762375,-181.076011993
6218.82441712,5034.55215188,1,1353.66671709,407.369111531,20.6257062806,-3.4937548444
17444.9673632,15756.8664159,1,4597.05727637,2270.80713144,1.37850678312,-10.6050866337
15187.9662845,11933.1910757,1,3635.4806027,81.718597658,1.17714268668,-3.11523821459
2531.49551635,2329.4485957,0,1138.27093241,155.489736969,0,-1.27224360095
193.258541786,105.987263386,0,83.0306720492,53.8702228302,0,-1.74505455067
3988.26699725,3346.33801192,1,724.655749771,102.666758021,3.03055509335,-5.50443954038
4291.33423316,3233.67166701,1,1123.52068229,98.1514707742,16.4719538899,-7.54045072463
420.692870627,51.9050093922,0,85.8161856187,83.6988283955,2.84311931337,-9.62185073552
7350.08850234,6658.47804382,1,3096.8101661,101.74461,1.40006672343,-49.7565053961
2973.97099445,1483.74371439,0,1352.91373618,234.437843845,0,-2.67852553601
3526.62242978,2974.60330464,1,1125.10570478,76.2257866596,0.420952624875,-18.0382477395
4931.25960963,4325.68311599,1,2924.720772,213.315151268,10.3126280511,-2.32457788517
3997.40574434,2978.38847869,1,685.504838939,57.6525830419,2.01210525792,-2.95217728157
2445.89816176,1162.66936401,0,941.442737759,146.471822126,6.80372593475,-4.72159924088
3625.19677703,2554.14408364,1,1362.36922737,64.5725805595,2.50024665966,-10.0053239125
14686.9518386,10135.2785601,1,3958.14897499,534.582288024,1.68383722026,-8.97216783293
3523.7094011,1154.44595369,1,542.723112841,405.761896188,145.518841214,-8.48838214813
3362.15323614,2697.55848871,0,687.249688229,542.457968285,3.77459784617,-4.95431844996
3341.35474157,1486.4794415,0,1311.56574583,131.559218339,63.5410541028,-2.05185413882
11014.0755612,8748.35620274,1,4431.35881459,478.867718609,25.2735896761,-3.78701932381
2184.29189955,2046.41358967,0,1667.90961673,92.6349251303,5.31459012894,-10.9209807772
4402.99637043,4044.8352315,1,1836.37193839,189.655195128,23.3457143598,-6.92064813469
3689.01795426,2562.74264217,1,621.548658181,232.651463547,11.3385080438,-2.12574652338
1356.70311044,868.346762532,0,206.340581909,130.108648411,54.2925751271,-7.29462058444
1936.69147623,1004.67348925,0,682.414191487,212.485994315,0.721119162101,-2.20224702894
2607.90160424,1852.30318253,0,1405.03596221,61.1297494652,3.85184527056,-8.47744654664
1244.86439301,1016.32278337,0,236.854734083,236.854734083,8.55501442531,-3.00422926303
4076.99101611,3426.74407127,1,672.781602209,105.133946194,1.84960995763,-16.0455230126
10741.7744702,339.733439626,1,3313.95255841,746.130395803,1.68542949651,-3.45670757062
917.489050148,849.179038837,0,303.407921174,303.407921174,0,-4.25434400839
70.218229374,8.92692556259,0,0,0,0,0
2434.57398407,1452.83799854,0,802.429065379,473.326948598,12.177007656,-2.87988167881
6138.20142009,4716.00153732,1,839.711836011,343.268109558,1.49488068229,-68.2632110762
3719.17150323,2952.69287939,1,723.079988071,414.214428245,0.439835724994,-4.25790786673
4627.4966351,2770.66959596,1,615.621743037,242.790022871,188.676417749,-6.32236189637
3509.97910464,3150.35716388,1,1495.71668894,115.448578796,0.713221700935,-32.3682329235
1096.74892513,411.784858877,0,249.371035811,157.998014565,0.72636834693,0.0963250656298
18477.7829313,12770.4633346,1,3552.43695432,1034.80368845,3.30400981837,-13.9882667168
1426.71533433,751.360479397,0,519.243757149,325.783114235,20.6985539685,-1.83247501112
3501.31634093,3069.30866483,1,1019.46247673,250.11907394,18.3587002189,-4.80340969733
30.3471252362,9.04709898255,0,0,0,0,0
3616.57831327,2794.83827439,1,1115.80762242,239.886573361,3.20957658513,-2.25263202873
18983.6665597,14026.4407477,1,2890.30044109,141.813121988,1.5683220194,-20.8147046587
3534.99454683,2928.6844043,1,799.898683498,167.492109751,2.57004858179,-33.4704078393
3825.82859824,2497.77015756,1,802.312336411,272.709410737,1.13143864839,-4.05353013043
3044.77513949,1449.80688369,0,1342.59463185,215.607053716,30.4586483085,-7.52036771069
17284.6446215,15585.2332604,1,3220.05556463,935.980091671,7.51170196365,-8.46007121288
20663.8464313,16448.011575,1,3721.36967618,2636.29274783,8.0296350796,-4.56575801197
4541.61786266,3904.4043976,1,1242.00190454,81.4086890495,1.80146396264,-2.24516923669
1917.78520874,1708.41801091,0,984.49771403,678.32742328,1.56333887012,-1.30423139065
3476.91674498,3009.48983218,1,1120.07449105,706.075979089,0.229404717038,-3.40840204361
2253.42558346,1148.67587247,0,1039.64233175,95.3502918999,0,-42.8561414236
2800.31304479,2349.8147544,0,638.720126756,188.163066333,11.888816895,-12.1055177301
26.2316936313,7.59275970909,0,0,0,0,0
1897.25651375,1561.26410642,0,641.551933996,119.42595935,57.9075732803,-1.35315832107
23042.3699622,12457.2839712,1,3266.05249778,122.796350143,37.7253010644,-33.8603121248
2242.02633105,1935.32046442,0,1342.47228221,125.795318057,0,-1.77818146567
3718.48784581,3135.55034085,1,777.910044458,244.506420845,57.6780596678,-3.53397944728
7364.61289148,4656.742094,1,1379.13163007,51.4962707991,14.6054333526,-21.0224336211
1591.9164271,848.207439251,0,528.116987392,59.0644923316,48.5814601211,-1116.3419459
693.373246546,490.550965752,0,375.832845357,70.9117218016,2.0209518803,-1.43390378406
2790.54436154,179.489554014,0,509.368155044,294.944185322,6.82507789193,-4.01208255407
11230.9184975,7550.35438771,1,3082.22721805,76.9326202651,85.5391685434,-3.73454843729
6132.1180684,4370.16183339,1,1775.54591656,504.815210039,11.3933588807,-4.04458011462
3810.96049831,3216.00243315,1,782.706705057,251.208903739,3.57118952066,-5.81382266156
1114.35132831,321.598460817,0,514.107464933,514.107464933,0.595795471673,0.0830417386866
3129.72475194,2704.08528897,0,637.252929033,209.514442921,1.37747915455,-138.344232068
17279.2831868,13349.4717802,1,2273.15276171,1298.00132491,2.08690742443,-15.9566113131
703.649524887,537.588876373,0,335.288514917,85.1762494189,0.704962799196,-3.92645959433
2261.51727875,925.48871414,0,529.580035653,221.706947846,1.72410843351,-24.4404365789
3094.91797736,2524.70827226,0,1113.93923429,194.670940062,4.20191862995,-1.55456789551
4687.51619876,3052.24855148,1,1234.80387253,93.6615096629,6.67521431217,-9.51284309555
1946.66809579,1094.26936355,0,679.619754165,69.4022448541,1.12275781774,-2.09761625683
2770.34327937,1252.83148109,0,1086.19017576,76.939606816,2.97338982062,-12.7505494071
4033.01185,2509.8245855,1,660.863708747,67.0942784398,8.85730730661,-2.72313929513
2570.33222341,1685.51346776,0,1367.46018003,97.0646776402,0,-1.66533788587
2707.24522214,612.287007865,0,342.293331145,77.4437975275,1.30411176276,-2.77058533846
4049.54696991,3406.33931516,1,703.828210753,123.212181161,62.1261188107,-15.5881105223
