total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
785.074173484,386.820190786,0,126.760494235,56.2685025021,4.05769845369,-2.04464551072
913.235630848,839.702977249,0,841.832961241,841.832961241,0,-1.08367307162
10581.3028529,9326.71582766,1,2497.82475838,890.510440996,58.4825867946,-2.65950217876
8126.8688531,7318.65295324,1,5283.13829154,101.878485633,0.586380636656,-2.55695362404
8185.75135477,6892.7814821,1,4286.35166857,742.548991519,215.168695041,-49.6031122022
2533.28970858,1156.54888786,0,896.266221863,896.266221863,1.79071841417,-197.08598668
8427.18383867,6913.95260759,1,3371.20022713,826.583534881,3.45159464723,-2.27849907304
8445.37522785,7024.63033689,1,2672.96118464,87.8413454301,0.788592949871,-8.01815190056
10345.6590943,9663.66573356,1,5534.07192426,536.362331088,44.5308837942,-5.2467934063
2727.2229598,2162.01447266,0,1403.20812482,173.332751267,1.49098158158,-3.72145664317
6646.9600743,3489.08378805,1,1695.11556234,202.94603365,8.21602246793,-21.5547927227
9296.48572468,7560.99439227,1,3856.37045787,71.8921852383,3.26640189521,-11.0807545499
7848.66736991,7369.43071478,1,2691.61606061,2691.61606061,1.59206116692,-2.03625708182
7048.26243229,6630.79884931,1,6241.88413199,537.711047794,0.445205864268,-4.14545296595
1098.18607076,376.564270743,0,475.463427177,247.538895283,2.27864342011,-1.37874801386
9692.00257467,7413.70031226,1,1581.5926761,1542.83038958,0.772127183891,-658.07207079
445.048314301,362.110438955,0,193.447847481,193.447847481,0,-4.12893557086
21582.8355741,10418.2401527,1,5996.28654102,4526.60758901,7.5613111683,-5.65357127866
1149.16451612,516.156885065,0,255.307447967,55.0581776982,0.379863981451,-6.62553263486
14435.0146579,12357.5005244,1,5333.69663078,418.276737211,10.1664241873,-2.23085414788
9469.25050527,7625.84739488,1,3830.79625624,93.7521984355,6.16427157268,-6.56976064212
2574.18941244,1799.10033072,0,1527.98709562,87.6294461212,0.961286813797,-1.09988723042
2001.90924042,1360.54614034,0,745.428889224,124.502470916,4.85625517068,-2.99637462044
7397.74284969,5972.07406602,1,2342.59604545,112.569831909,3.36488726495,-2.15548592461
5297.68511996,1391.00588784,1,1268.75490665,123.470832817,31.0717330412,-2.72951625432
1775.74438941,1494.32433561,0,570.698305522,315.492357873,2.15334161916,-4.27660424783
820.106206161,439.061783807,0,141.563007002,141.563007002,0.572117391531,0.192912767849
7187.12751497,5855.20108365,1,2172.4966696,83.3498986962,8.02474387007,-1.8353184544
1936.50887887,1169.69707617,0,564.304937858,111.432707704,1.83981656568,-4.56187898927
755.169743339,536.351722287,0,435.702813165,435.702813165,15.8873304553,-2.48225849835
799.194936148,232.629361861,0,191.726042332,149.418054284,1.03227933313,-1.53717731075
9415.96882172,7656.81162691,1,3871.31646013,140.746576388,5.44921272372,-3.79845521922
11600.4714,9599.20722664,1,6182.40741919,101.461084983,3.11814591633,-6.75484854447
1178.02375309,341.921277489,0,410.440896556,410.440896556,3.14513687919,-4.04539881405
6590.10324653,6222.88417456,1,4193.0507163,97.1245957738,1.14836454084,-1.92965711599
8434.22828536,7112.34613893,1,3792.02186323,242.841758571,5.71294491536,-5.02144033336
12274.9457849,4506.38484042,1,1320.30958257,66.5268407628,39.6697397353,-9.76631840412
529.621348287,264.281365215,0,141.916485039,69.1526145568,3.39577740918,-4.28120254548
2555.71529517,2008.49754045,0,896.040088465,235.939599851,1.7563422992,-2.3388022182
335.513108303,299.755250163,0,175.61396895,175.61396895,0,-1.46817274346
6902.84886955,5585.84804394,1,1448.2696842,54.8397216545,20.7905081408,-1.70880823113
9784.52017912,9066.72053281,1,2445.27269352,850.022983384,0.191282409616,-1.90898696781
7722.96978274,5689.98216166,1,1412.88118748,137.137492842,3.62953528205,-7.12977543669
20331.4258659,9305.69799209,1,4452.44887887,396.490184901,7.88782870002,-36.0265703354
15357.7051104,14061.4589357,1,5734.63338739,448.51658288,0.241520227411,-5.78607268558
9628.33248377,8351.7586633,1,3624.51846576,113.64468688,0.532925244237,-6.029437507
10156.6805921,7605.32982717,1,3687.59293838,3687.59293838,2.17937559453,-59.0942153398
36.9806973648,2.21359436212,0,0,0,0,0
7333.31205323,5974.6530485,1,1477.72632292,290.624848584,2.4551170166,-2.55140900005
8585.3655073,7251.57921835,1,3835.97858331,3835.97858331,3.33749340822,-117.021796412
2162.30333361,1786.90054004,0,1401.84050771,196.794921799,14.3426692119,-2.19160413368
649.068340196,387.432290859,0,256.550725709,256.550725709,5.2524859783,-4.0369440765
5975.84364586,4992.51666597,1,1191.43573782,150.070056418,7.72287590583,-3.48589252286
977.882185806,373.040078276,0,435.78587496,89.3746148223,9.26330314715,-6.27878642827
1144.78091702,653.263997171,0,545.861181334,52.8600082391,1.40966590633,-140.751475225
13889.7631406,7341.84984932,1,1622.26157428,83.2842883342,20.721866196,-3.44358930798
3136.70572256,2203.63766532,0,793.75351561,103.940299224,6.85516068217,-16.2382660608
10157.8025981,7328.45659399,1,1611.11576019,80.4684518259,4.99907507465,-10.6737195017
897.699362855,367.128206489,0,256.136894783,249.368569412,7.58307444174,-1.28296756089
2901.1602418,2008.61777349,0,1030.72146346,139.215582766,2.08737083876,-4.8486101774
283.824260621,172.318832401,0,122.525790653,92.8276770401,0,-1.3890603587
2432.03195264,1168.48423181,0,545.977195367,136.923144699,22.7274543383,0.0934730343981
1849.17156465,1644.15023949,0,1126.40176801,131.412370342,3.59171587694,-1.53589975338
1181.09872545,657.823722588,0,546.225898318,546.225898318,1.94040327224,-10.3996378643
3989.32261608,3085.7042146,0,1848.14847722,1848.14847722,4.51853768974,-2.16129177982
7077.90137472,3802.93397524,1,2344.6018586,61.891491466,7.59011985048,-53.8520964892
9469.03310624,7638.74899967,1,3342.70465678,119.835628926,45.5232688912,-2.71679560005
1744.09192056,1145.41320055,0,902.018241016,748.63750976,0.498246120893,-1.23815922379
1951.6637289,844.847063083,0,923.463631472,128.452216,0,-2.88966957237
21937.9973236,10280.1019528,1,6389.92988457,383.172281986,2.7721994824,-80.3572771279
8864.63678214,7487.92982072,1,2203.34199347,227.280325851,1.38448898396,-12.4330565934
528.231549167,331.314669159,0,137.572309968,88.448626166,2.39557450232,0.575800525554
8150.74706078,6346.03370697,1,1492.14935783,52.8241130765,1.50706589137,-3.82115747928
2398.49439981,1973.956114,0,1298.49734161,107.207300859,3.48158179862,-2.74387944694
9558.7136026,8839.28637221,1,5265.57052164,92.0060694417,0.72509084351,-3.07343323883
1089.82570464,358.624176541,0,185.243227239,84.1095679432,9.19647236244,-8.31979847363
9504.10633515,7645.94123048,1,3801.94545638,96.1067161057,4.69790467442,-9.67334250522
11568.5048449,7542.23246526,1,4354.91098114,1274.07689634,2.37900168931,-11.2205566827
23406.3991203,15079.7577331,1,5491.23836169,928.382637047,51.5113960511,-25.3657559898
9539.50281457,7711.12928241,1,2266.47811149,707.842704606,5.1643967502,-3.31980450595
8158.39224122,7598.45195879,1,6612.77759989,190.572682604,0.438416823924,-2.39326696502
2672.18963374,2126.99969441,0,1395.57622826,137.076958121,7.97496033655,-2.01609459654
1953.67952646,617.771972495,0,224.830323668,122.393186515,0.801723525787,-2.64002341576
386.317143566,324.94568777,0,81.5180725221,61.4441354894,0,-1.5982707039
5464.1023638,4190.74938525,1,1527.49354894,96.6832471834,139.428559568,-5.93403252213
4151.96819848,3227.18460117,0,1299.23734631,236.729734273,0.997567871139,-11.419815187
1278.47731757,848.891942476,0,484.95597255,403.116785379,1.93227204438,-3.95143031621
9135.23486025,5914.71142576,1,1765.63831488,1599.50440027,117.838060239,-4.55352243558
4337.1951679,3315.20898285,0,1389.89565576,1389.89565576,4.21247742294,-2.02804081963
12892.6896805,8355.89312521,1,4325.76074117,94.4918784538,7.40041958101,-2.88370694602
17287.9971318,14757.8601067,1,5290.65153306,70.8246399693,10.6134239706,-5.19372149213
9251.60158696,8525.4864524,1,6460.93288611,115.41543531,4.723750581,-3.41648817442
2004.10098113,1791.77089216,0,1313.11894715,146.362971403,7.85334264211,-1.57694847078
10008.8803963,7242.73925666,1,1598.1426111,141.806179511,6.06512244309,-26.685747334
14833.628136,9672.22662524,1,6166.34412435,567.553928255,0.776811192118,-44.4569052423
8598.32450359,7151.01928399,1,3610.70958486,51.7325787096,1.84078005474,-3.76230368503
8583.64042383,7253.23704907,1,3724.3534256,472.11663531,28.0548520369,-11.4941896095
7663.51225657,6204.96427387,1,2582.71591071,95.4707356299,2.74582226741,-2.50572161853
18780.6495297,7569.4611149,1,3799.97251246,523.525235851,2.34597441449,-40.2474154162
2352.21069506,1845.50575453,0,1011.8496451,80.6897514847,3.54532760717,-2.22261958906
3439.2264006,1799.23197226,0,764.558274601,518.726393392,22.7324550505,-2.45935089254
10197.2903254,8877.03797502,1,5617.07863776,781.784850061,21.587232177,-33.07692751
1010.88656265,555.233950691,0,345.279746687,345.279746687,1.17934831816,-2.9748241378
4066.49697292,3498.35882951,0,3634.99970423,77.4939492144,0.980563513881,-1.10352156364
2968.1958275,1507.40033833,0,589.791852011,589.791852011,5.05467210626,-3.12403234424
1736.64205851,1528.20041225,0,1093.60500569,396.144122275,0,-1.18887925874
1155.55577176,977.586543483,0,497.474878955,148.552145986,2.99353338886,-3.41090301343
