total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
12673.7287757,7992.51332248,1,2346.60150894,178.591421071,6.78924668343,-9.29584984679
6373.20007864,5703.11168574,1,4522.54585867,74.5420389658,0.8696891157,-2.40488839535
1134.88312362,835.372599503,0,278.051469929,145.605333031,1.14007521158,-2.15375513296
9622.62483287,7376.33530285,1,939.638233175,340.415642006,16.255364396,-2.48748661098
17781.927781,6503.6937697,1,2651.81481713,56.9802641678,209.834251665,-14.508406447
13434.6366764,1618.76327176,1,2222.02192209,213.774903037,5.27003629349,-7.4969372015
3497.16331168,1205.1781694,0,580.966351243,311.907629436,14.1874630802,-11.6086145828
1460.12386217,1128.6551732,0,367.330060506,323.78592859,0,-2.16978931532
9834.52904385,6321.04977674,1,1979.30390651,174.800288118,4.30574593619,-22.7411614088
6317.0693143,3846.75374959,1,1208.16884951,437.495352784,16.4363052372,-4.62980813231
11312.7912292,6382.44526494,1,1210.17921988,53.9680107597,7.88413219876,-2.94254967538
4392.25779439,2615.01350283,1,1354.92917619,69.7158388593,2.47203479066,-2.89096820401
643.331657611,403.664823833,0,311.419521422,73.8739718628,0,-4.377983587
1215.70073591,856.10107464,0,261.400322749,261.400322749,2.48034558095,-23.0298532224
2495.53330879,1506.94459752,0,431.690870029,62.9891176631,1.46508455546,-4.29011834792
2594.37557817,1521.87137433,0,352.948042663,103.543248981,2.76434143816,-12.1822184781
3464.85365872,2627.51335867,0,1121.84739902,51.0420626024,6.17106447481,-20.9094784868
1189.52373301,242.85588319,0,154.413711726,129.841032833,33.6685577735,-2.86497993188
4696.59674862,2800.94615443,1,1100.43672265,196.716064981,17.6213387765,-19.6374112145
5914.00129685,1003.23427473,1,1112.12079745,185.262097231,10.0621640504,-1.91492183357
5518.80955278,3912.20148893,1,1684.96620093,81.6607310715,4.38196065567,-6.57298797917
8153.60175303,5830.03900673,1,964.207296712,50.3704738791,7.21838081653,-50.7844362437
