total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
7594.54955435,4121.78700323,1,1527.67257085,775.367801424,1.7744559219,-2.9822753953
5646.22361135,4752.64728336,0,2229.49642019,2229.49642019,0.827469470119,-7.22859614923
12977.1888251,10456.3499339,1,4501.26880682,58.0724501841,11.9460195755,-4.21944950644
16412.2602831,11870.6967365,1,4531.00406949,1444.69371297,34.1484402035,-8.97558177924
4635.48173635,3355.40525868,0,2037.16646801,69.3099740862,0.274288523401,-1.91911655642
313.567056082,31.1977563296,0,0,0,0,0
14307.2160653,9483.59569994,1,5981.38399969,620.336106366,1.40515572429,-100.245970868
4594.31399249,3780.34846277,0,1509.73598725,121.766894555,0,-1.60668684142
14674.0262936,12084.4665919,1,3350.2548104,600.467307198,2.61761948934,-3.95789930542
15182.4839103,11896.9892313,1,4513.70844388,146.286065144,10.6914907368,-98.996273019
13876.8663281,11261.756478,1,3855.3410616,690.174865297,9.00129710978,-7.46049258747
15126.5581674,11814.9469508,1,3392.30970489,599.33852149,4.88517713747,-13.6569133113
10898.2386811,7701.13157205,1,4336.68642442,91.1873426291,23.0688268135,-51.5236040369
6960.05038804,4499.77408322,1,1287.34188554,528.956030774,13.2308582679,-6.72738075404
11934.9911923,4259.34807805,1,2422.02934192,1467.17122937,1.3402784706,-25.659140176
2093.90069211,1631.38962238,0,1319.2808248,59.1684275376,0,-6.46823941997
6338.84023415,4306.08247134,0,1418.59640486,752.031789168,1.97307569563,-2.84127165594
15024.2980759,11370.4865775,1,3981.70430722,142.673740673,29.6144259154,-2.15628564852
7923.08899896,4543.87364811,1,1798.1581252,92.2766423585,23.5857777217,-64.3951519157
21425.3581007,18082.4691865,1,4144.41183698,4144.41183698,0.66679643741,-4.10247846018
1369.22611961,1258.58853086,0,567.377599743,133.793554288,2.91790786104,-35.268654179
3241.18059067,2703.05513817,0,700.577720011,52.532508638,23.1525401164,-2.23327765787
7315.06040819,4475.68832695,1,1922.9736395,1922.9736395,9.05393137206,-7.47036430286
1624.13883353,986.764840274,0,229.177696911,113.749027193,0.939937380657,-1.22119428601
15541.885926,11915.6029545,1,4579.52825601,1275.00412686,15.3322782655,-23.1193448667
13858.4470841,10968.9106706,1,4625.22346762,1244.24991621,4.70937791616,-3.52209941
1223.83068289,799.60773508,0,208.016604992,157.734077847,6.05094215924,-2.83011909302
152.161708485,50.973326358,0,0,0,0,0
5468.99766109,4552.97950468,0,4185.47623968,58.2845319205,2.09202495114,-1.15631496395
3299.02285482,2825.08959858,0,909.016034489,518.799486872,1.38440762437,-3.4461247834
1100.22931397,734.872648831,0,192.503194332,112.452162405,5.4128230465,-3.57533962072
3373.71162075,2573.39730706,0,1611.61652766,134.989902019,62.6060469248,-1.64592743597
3985.22417138,2122.63488382,0,454.843648566,265.874677611,1.25932159441,-29.6972327238
14673.4477832,11330.1025812,1,4034.67740479,539.828957091,9.82832120319,-14.720205507
14962.4728931,11671.4711913,1,4538.77856501,537.457253518,5.94863925128,-6.86778987699
2239.6446212,2141.27521118,0,1711.40460394,435.314904734,0,-1.15986575338
6388.79400902,4955.39103805,0,2191.32617197,661.565976579,7.88887869378,-26.038597572
7485.20048686,5922.35125014,1,1551.16945489,852.971970164,5.90703537198,-15.4175695372
3287.78811187,2734.54714715,0,556.159982105,346.905009656,3.89932610585,-2.93661622136
3794.96614767,84.2098569052,0,418.461793524,193.968964809,3.30699956304,-7.12834708584
3100.7186113,2404.34118211,0,2404.4660237,222.537648365,0,-4.996618738
15610.862786,11854.9379501,1,4424.66641676,75.6277984264,370.928969243,-3.61012882546
11076.8552031,8711.7700733,1,5625.34828649,55.3267962078,0.721592335671,-4.45410448639
13121.8370832,10662.5856006,1,4063.44876958,204.818787477,1.37860178144,-7.73276134128
1948.02138785,1810.20290852,0,1114.38688725,789.637865661,0,-1.21739441844
7106.87244431,4610.78674632,1,1932.53006134,54.2793157938,18.4309680797,-7.52970006627
812.646517117,629.727504561,0,339.540612108,339.540612108,0,-2.07618528347
15249.9852795,11875.6768573,1,3680.78306545,2109.5172524,9.66711814124,-7.08213984422
12913.4347696,10289.1454582,1,4530.98351495,1279.58132904,2.77564549754,-8.9156690173
2039.45944393,1619.18079596,0,944.465372048,194.549552399,0.786346736896,-2.30101220975
4157.90665298,632.663970841,0,441.11825039,101.30612853,3.46650407449,-3.26386914789
3839.67274791,2670.33005076,0,1448.80944128,199.165464345,0.729275749761,-2.87495874275
15220.5269001,11853.9703695,1,3383.86055534,544.731190471,5.08559267802,-42.7871369702
11663.8753562,9589.63007629,1,3382.88646915,66.1389752597,2.5353443775,-2.43704762714
2100.00711311,74.7532607984,0,265.29059103,184.298118397,0.286890766393,-1.76745801155
11681.7850341,9614.28088314,1,3486.58430605,265.517400276,4.200703601,-2.03133217866
2567.42744612,1890.7182815,0,1314.98926696,725.118216025,2.16664604013,-1.44745507091
2411.87513829,469.325153811,0,623.026043132,88.5502200777,9.37061188789,-1.80717602393
8589.93600432,6933.27623134,1,4421.6325318,537.856243969,66.045230471,-2.80178416621
35.5454120492,11.0909873321,0,0,0,0,0
639.570985208,42.7129956805,0,175.644478668,105.465460208,0.61987314679,0.132374088075
1601.22427891,1061.05224188,0,438.259686924,438.259686924,7.12102300773,-6.3589820768
273.578650441,108.907667315,0,0,0,0,0
1884.74702323,1038.77898034,0,690.824003346,119.563200223,0,-2.76572567142
10305.0265953,6513.79019926,1,4044.8623277,275.483500212,15.2063964717,-2.76952632119
22801.7699833,14292.6000129,1,5311.47367379,2036.73677985,8.76680050602,-4.37293749142
10497.5193377,4648.85562262,1,1346.07366261,318.817723897,2.84196162683,-4.54719209034
8788.818126,1588.32367293,1,4169.82757367,113.542458436,3.08538259265,-6.3463921869
22382.9271291,14028.1930554,1,5039.50282788,537.416007948,10.184597087,-5.58341192327
3961.19497374,2290.03305216,0,1533.21084467,90.9563438398,36.6213239548,-2.02468978221
11200.4997581,21.0793738047,1,4166.93630146,62.0045454298,3.71153539318,-4.17778034629
15900.0254757,13339.7602411,1,4569.09511579,152.830084327,4.35879237671,-5.76023710258
1344.46921737,1257.06952075,0,1149.43193435,89.4398219734,0.748073676785,-1.1570313925
3621.15918713,2874.3230229,0,937.566124345,74.1578667361,1.49928049082,-1.43520051223
14311.9533893,11192.2785464,1,4553.74563091,1290.18528185,3.52431542893,-58.0649524361
4678.07893418,3025.91652396,0,1289.25608348,1289.25608348,0.835862728703,-14.6329693146
6519.44042373,4487.00709271,1,1554.65665527,68.7175280661,2.48251714177,-9.02473622706
4775.82526762,3866.00809363,0,2643.72328267,62.0304631226,2.0581423787,-3.81252297859
497.915746603,344.160907135,0,246.80344425,246.80344425,0,-4.5871309484
3329.07488523,2744.09642141,0,776.605410872,91.0779958482,17.8231991475,-26.7100511106
21597.0133875,16747.7942467,1,4351.05238711,83.4124174759,4.57260741791,-5.4306782974
16225.2757897,11871.1069311,1,4534.84031146,186.753957079,11.6256371512,-6.0572537217
3407.40448068,2674.913593,0,881.305697905,109.387804177,3.16038325731,-7.7781233795
9342.10946554,239.50985366,1,1693.07113235,1406.92826486,7.56121430176,-10.2311570282
22914.9973143,14393.7471942,1,5082.28121275,277.804239707,2.96866402563,-17.9047416149
16615.5405983,13381.8583706,1,4213.72508053,178.561352675,2.54201083838,-2.96619212087
15152.7919839,11882.8526731,1,3379.95863673,2013.24387127,6.18221681591,-7.14452994549
3319.9611561,1734.81344818,0,617.269183725,445.241170117,10.98111622,-5.09007453308
13215.1823875,10691.6318497,1,4550.69978201,75.1104275745,7.34732335041,-7.7406956666
6747.4853748,257.754495596,1,2299.98444841,2292.55084171,85.2517434605,-2.36237423059
9015.44574695,7209.64011446,1,4176.79007347,145.091745939,5.59734080707,-1.31851858128
7539.83697134,3961.34596318,1,1427.65706319,385.190414101,7.27645662237,-79.350479199
10820.427022,9176.62551159,1,3158.02920085,166.429821893,75.069064393,-3.82423093518
1978.94065863,1485.90339524,0,1409.0457088,54.787347655,1.77015637484,-1.81603971081
996.40721343,597.285836095,0,638.60886396,70.5406123409,1.12938366809,-1.78097163046
22409.5381399,14568.4413253,1,4052.98901338,4052.98901338,5.89263173558,-48.2635959136
3474.35779717,2743.6108926,0,681.976849021,681.976849021,3.48229211918,-3.32341902511
10565.787538,7608.74648875,1,2037.94711724,195.424511875,4.38554475301,-3.82774806426
6641.29434138,4207.02099115,1,2745.94342626,100.106015947,0.717375085648,-9.85101937608
14157.0372346,9822.94841786,1,4282.15734899,247.576300187,5.38902534024,-14.1870022379
12827.3382843,10920.2026978,1,3982.61162939,107.953336163,54.2693562239,-3.24215905872
451.354501705,353.038836391,0,352.813569323,72.9607169888,0.548414839116,-3.60700025328
12242.7668909,9592.53426786,1,4160.88306067,269.077015309,2.92149356498,-2.34734622632
625.354213816,568.005950673,0,307.755219996,59.1602659258,0.26080204232,-4.98346892804
3841.75719986,2098.86101731,0,909.948851544,473.751069515,8.89622709536,-17.10993766
6962.70280675,4349.45911235,1,1626.66301522,579.556379971,12.7973705734,-7.20504851754
