total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
2783.25146595,2330.53424133,0,1714.70763071,205.911949113,3.10452595987,-8.61125741539
5386.07997203,874.429299601,1,1480.39711738,88.8313951391,22.135777711,0.0390807022373
2341.77113062,990.954050398,0,476.32266744,262.324759394,18.7317215167,-12.9066600157
5789.66663446,492.759829937,1,778.491408156,530.786414382,18.8131498623,-5.01853502094
15562.127267,8731.81891074,1,2883.58227468,92.6505421173,23.3083141588,-30.9792273693
7676.20012498,5950.38385653,1,2741.05683335,199.318233584,2.95653015921,-6.55384489123
3170.09437468,1732.06817706,0,600.466160847,202.886616463,57.0035437339,0.0920119040983
2931.72620316,1966.97120467,0,1392.46866256,189.662481043,15.3728218543,-2.221851169
3134.33226499,786.82857091,0,398.338368067,54.8836271935,5.88042816891,-4.12691539009
4712.25723164,2081.65555508,1,1691.13207133,224.302827014,6.34376297371,-2.23142559472
5170.39487993,798.045368385,1,1360.63868604,62.403054107,4.17335381877,-2.52998882373
11193.5449291,1785.99781075,1,3503.21731821,785.692008195,5.37221272428,-3.62978302617
1106.48632354,886.875966525,0,620.021731959,187.253751038,0,-6.18943914774
21189.3385083,8686.34088728,1,2415.31730715,74.2211179183,11.0423737212,-51.2213446977
1049.61603866,869.939055337,0,869.998528901,59.7521822092,0.12788113702,-2.45763317605
11683.8950998,3746.13578238,1,1502.90905822,324.533944553,8055.61554488,-72.071064102
2310.22561862,679.907876113,0,1219.57619027,55.3895127468,1.02214258254,-1.22321353663
12894.6296279,152.060580033,1,1219.10665569,210.322967007,2.66083830134,-5.5812800904
1075.42779127,938.656492014,0,924.776566,51.9223769568,0,-1.18213950506
2874.58501935,1876.99960842,0,975.020489112,99.6109706241,2.52890137692,-1.66267464681
2264.54634805,1727.90315122,0,1100.79583514,202.411175449,4.98686960489,-3.79559947426
999.564910758,70.2755291691,0,174.598192217,74.3607719078,3.14547371694,-3.18314703818
4060.49272145,3214.66237418,1,1846.02250215,121.858618121,37.7005946928,-20.4756574453
4234.03499663,1334.92770216,1,783.65632067,192.355874012,1.75436551916,-2.98633074567
2923.39923726,2136.95352547,0,453.880712074,328.260048004,19.5088780424,-6.55654023426
26.1876793986,2.02484567313,0,0,0,0,0
6831.00845695,893.103465451,1,1381.35913726,320.558993228,20.064005054,-22.3061982847
420.695969076,184.385275985,0,131.28751586,131.28751586,1.24193009869,0.28448975769
1549.69559698,964.593645013,0,928.619459645,89.428984387,0,-2.32425090861
5980.10061181,1973.81373488,1,1126.30630302,196.374778672,3.49141514428,-19.5548783478
4346.80915964,2047.16127845,1,1381.79794746,275.417882339,1.1035160889,-19.797114352
2097.74297186,1182.08203184,0,779.963115333,184.398657758,3.956938768,-1.52267693163
5779.6268041,1404.81280248,1,729.243911749,83.8869136383,59.3024159646,-5.65998265139
4724.47236226,2704.32033975,1,962.202833,962.202833,29.4175893099,-8.40356410383
9.06589392638,1.30384048104,0,0,0,0,0
