total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
12830.378254,8318.25326195,1,3350.90746904,136.242948797,9.00282229682,-14.3700842915
4902.57894535,2804.52863241,0,540.756751215,71.4991052431,58.9533357999,-14.9618353337
3535.20022279,1783.990653,0,341.973268871,123.087504372,24.691312171,-22.4086702026
1101.60947017,884.014711416,0,195.868198079,159.085193404,0.652257165421,-3.5929112159
32.0487814721,3.34215499341,0,0,0,0,0
7337.63342092,4702.14060296,0,1326.16128418,572.977063743,10.3714713847,-5.22831869058
3830.10041487,2745.69554212,0,467.387307207,192.930941336,4.15927344867,-18.1920011384
1107.1750942,558.882688943,0,178.276390563,155.790653426,10.9968216042,-3.3462550424
12160.761974,8874.50270438,1,1370.10977208,146.248445153,15.7207409006,-141.686547587
4757.95471832,3547.35070722,0,1580.81089137,273.505942917,14.886422269,-6.69780466893
3812.65758184,2788.94991888,0,790.419811581,113.768847722,8.67012541353,-7.87164044924
2409.51186453,204.869226581,0,458.536134484,421.137233464,1.54235736436,0.0669626210224
12298.4714416,8810.72349186,1,1079.96812435,96.9659838549,9.80575780526,-9.68372453436
10224.520204,8189.96483509,0,1576.60097279,195.706758143,19.8450478845,-2.66099863156
7261.96995106,5596.30942408,0,3350.07917127,198.206883278,5.12474976829,-4.69607959377
4718.81958974,2305.65097315,0,1020.41356173,162.658246316,4.61021726461,-5.26293198611
956.854761788,692.907908744,0,280.506060995,280.506060995,0,-3.07447120059
322.473139291,146.518428875,0,88.4005133662,88.4005133662,0,-1.22099290815
65.4521432882,1.9,0,0,0,0,0
3662.00315835,2669.1020831,0,733.132357985,259.383229144,11.9991663357,-6.65985876033
711.927603589,8.83911760302,0,149.808435298,149.808435298,3.85571526833,-6.03860878371
358.651800805,251.251766163,0,115.684628575,115.684628575,0,-3.43434478781
9288.75599754,8782.98182908,0,1374.96785947,111.936174975,4.34018183773,-21.0095991984
11054.4922302,8523.55605249,1,1398.97707215,92.4737463341,19.2521549927,-77.5369700993
3844.99724746,2799.81318127,0,742.169006195,234.60444872,211.904566339,-17.1494636399
15404.3074255,11951.3030662,1,1740.98029891,134.445437163,1119.06342475,-4.88626855527
3426.14854511,3375.52351199,0,2625.53010536,2625.53010536,0,-1.07801176408
20678.3639119,19559.8214046,1,5324.54372921,171.226009641,34.0216356699,-27.5746371463
2565.83892004,2041.09563225,0,534.723315289,182.17188053,7.33732092562,-3.95391251398
4980.77659032,4363.85544788,0,1310.91008182,469.84573073,2.58052486764,-3.54481144955
12934.7267464,8331.18012349,1,3101.55493271,414.918227197,1.9083601246,-3.03040899441
3412.93106756,1639.09549752,0,1417.67885371,548.892247145,1.19201159771,-4.57821302225
12126.6057048,8856.63035076,1,1367.58857811,178.829424392,9.37033210251,-18.2363010656
3737.80683311,2670.5739458,0,738.709078756,86.7169818033,15.2836410338,-13.1715839434
3218.83612443,1655.86463819,0,666.125482994,51.0869212449,68.5156778931,-22.0370307434
1379.32887129,1118.0924917,0,1037.7311083,85.4095797047,3.47328669779,-1.10428515044
13049.8604096,10832.0354121,1,2644.95992574,58.8297091446,10.8187351116,-25.7019942652
10165.3369793,739.608382862,0,779.764636582,470.612117614,14.6504409958,-3.48169864435
11690.5860018,8695.07647465,1,909.92426186,73.5649037257,4.59161478224,-40.3049293119
12176.206198,8169.33750558,1,978.639412626,108.326974936,133.868983933,-9.30200232525
20883.3297077,17226.5651983,1,3093.83585047,896.762086313,17.4386364855,-4.0438025328
7373.70126973,5665.30497767,0,3112.70162066,206.437342146,6.79539274119,-4.22410912935
11800.8735991,10125.4767715,1,1677.9153556,100.614017152,10.7995504058,-164.376694312
11532.168664,9582.13359226,1,2698.68937645,137.89202415,9.52607507728,-2.92509976646
3824.14587699,2803.07020604,0,527.431461652,303.199324206,3.43888299881,-15.792187316
242.017801866,146.299692413,0,76.0058976613,76.0058976613,0.760103804961,0.72994509375
14384.2390175,11516.1454771,1,1440.76893403,501.267991455,4.37584546092,-214.67620901
1340.77660533,534.411844929,0,279.764760108,139.904754268,1.03904591666,-14.0480863364
11787.3733202,8694.61564533,1,1363.3365968,95.7681413925,7.54939909366,-7.31995005412
