total_dist,euclid_dist,long_trip,longest_strt,shortest_strt,max_strt_spd,min_strt_spd
4114.6036040235649,3534.6428900243941,0,928.06260991557622,53.832692246047436,1.2520769831726004,-14.740857855857074
1491.5988061378871,1355.6484979521795,0,688.30158706942643,301.49821357383757,0,-1.5306547430036406
5491.0369025657374,3190.2246221857172,0,1131.8751078477878,753.33855272648282,3.4448576564873465,-5.140621313129059
5341.6381063028939,2148.8334067581877,0,1371.5386740975862,333.51310568912476,20.348564841611775,-7.1777826513137866
3349.8088273199428,2603.1501935155416,0,822.857314589515,267.11678937030359,5.5786819878986575,-2.521451008724831
13032.802456203895,10537.535997566036,1,1225.5307560703598,957.47321165823314,40.563140746482013,-86.079138633557292
1141.0576783346426,783.94421357645092,0,463.68636674629732,155.72573622279879,0,-8.7852901716152605
1076.0273496410723,775.19170532198041,0,118.81163905553959,81.239973085339813,8.5776752622156085,-1.9249241253379106
12.019104298744191,2.8301943396169813,0,0,0,0,0
5356.3313876108277,3711.0745357645405,0,540.10852633555544,463.30917927208316,392.21427251471817,-6.5976508900705575
522.85942269454517,294.30925911360657,0,238.66393653614068,52.10509590863586,0,-7.3334824158115772
5380.0860142971078,2846.7333875865511,0,822.29799350840585,53.856774078840928,2.0313251141445701,-24.350124394281639
1735.2632544767141,1067.0359928324817,0,469.11434306221122,180.71767875752849,1.0520475644650011,-3.026200658121625
10308.283787490207,8179.5842712206349,1,2043.9175615914769,326.76582061716101,12.431046119897337,-5.3423065506436993
15747.088697556186,11132.705899735249,1,2841.1623469029978,83.928913174271855,9.2148310137203868,-4.3690710449180372
20766.753633060569,5722.2917402033954,1,2153.6151860543177,427.20776189305133,22.411795151421433,-40.336653842754572
7282.0628510106917,5842.9015531668856,0,1226.2634589083216,265.43644059102149,23.498026355595236,-2.6912772165765029
2737.008202329569,1948.3268026694084,0,1390.7657334630865,118.6063331678063,7.234887373390344,-1.5416938515882999
10938.081814301007,8880.4242083359968,1,1946.6789941354011,118.61205410672846,2.5031582112216308,-5.3196737347712473
2531.0619822605299,2135.4243653194558,0,882.58888647590891,55.878375967211831,10.090353020035932,-8.8424489456829178
5417.5240977877993,3979.5471865527616,0,1125.6385744141803,92.994331852291054,1.7327226126754693,-1.9917556260750289
4748.8482640014436,3302.2427076155382,0,755.25072772548447,90.451594681356113,5.3775016841586458,-2.0263031484321194
5397.9143204592547,4379.8040960755316,0,978.11900586263141,61.87922266912517,2.9380633956262114,-4.1777841772701692
5750.4964461922127,4331.7204434266068,0,937.03354664485016,68.957678851707669,4.4658065826943041,-10.308105533053569
1706.0243320578581,1060.9082194044875,0,367.67483329251871,62.866463591224104,0.95059884901122194,-2.2903851207236734
5332.7137608628309,3698.1291824380605,0,477.14340745176389,89.891915860793546,8.1644200744019795,-5.3796156292897006
13936.200721008327,10292.699949478758,1,2447.1016919646349,610.6513342736871,9.2742647677354864,-14.691206498399744
4060.1324903983423,3304.2498588938461,0,514.32114789532886,174.62670433184422,32.212880572195374,-14.546140140373931
17382.378021964185,12401.393283820975,1,1287.6742010814733,1233.0272426923459,16.619530586943927,-60.998858909178331
10229.36111977375,1743.0182156248397,1,2209.0798153533283,55.273090667748242,7.4842221095731993,-108.97675197252032
20553.290000184483,2296.7737045690851,1,2020.4964765507918,543.39128878496604,40.932884002080719,-5.5120590787290125
16550.614827395551,174.59865406124985,1,1321.0352422772971,360.88250998800214,10.742956392144324,-23.868931023429457
6270.2855335477925,2535.0270077456767,0,843.62860389128821,220.60545200139188,15.516037186253449,-2.9241151394207998
6550.4411032078069,5364.894604742949,0,2791.5930436516096,104.36834312254088,5.5444410206041397,-10.066057989115262
16780.605245229843,11582.187614177212,1,1892.6306821185553,93.175459496976629,12.534969466240351,-2.9803086841075017
13227.849019689167,10505.806543526298,1,1226.8017274550282,110.45519318905683,288.24534520542227,-24.653642512397511
1758.3077656708545,1433.7119445690616,0,525.02021536541793,70.489379078895752,1.830388017459017,-28.093426884601914
7704.4547771624839,6715.7629626126618,1,1944.2357963205861,54.715741396298036,10.078715846655999,-10.209732091593478
11084.839554794486,8670.7924464837688,1,1878.7444303028517,64.630001577858323,10.411058821130737,-14.713912903979296
6785.3600248040884,4950.2672432910122,0,820.92975817514946,105.69837612920411,69.54549787708423,-4.4115299876176497
11262.49331852362,7574.8368411471411,1,1654.9758604655506,1578.5152517530241,13.906791683652809,-10.431124553297877
17301.179611106531,11242.221574048432,1,2468.3371573453801,282.42088444641723,517.48245333031389,-73.035284068000564
11376.689470533456,9113.6913646447356,1,2145.1034450413154,258.23570742921135,19.826631521698086,-4.1882322709277018
12306.211969036713,10270.12948019644,1,1347.9827163531181,619.18220000005101,11.633474984663268,-8.3520252114813491
8190.3896232138031,7024.8652556472571,1,1209.8235526691749,347.12271769131308,4.5757786837832484,-39.776153318403935
5651.4102822566829,4716.7465672855478,0,867.2792627080338,117.00215155246684,7.1443510164277377,-8.4351547202995469
3868.5750443706766,1932.2618559605219,0,2154.5246192707664,111.71098918500491,4.9509210752227268,-12.784436514984234
6952.0220946252812,5506.7981350327336,0,1282.4031237677796,1134.0708900522648,5.6707010690541102,-11.79090663529508
2009.5708093576743,1458.6932371132732,0,614.95202850932276,191.00544513058463,0.91425255793481985,-3.3400549040608425
863.61340701470272,157.32148613587401,0,123.81359180327479,56.882368897032734,33.371789712266818,-2.1486662468489741
2227.2103506622552,1376.9068414384467,0,615.15687225046656,159.9885749034471,9.6008201977577698,-8.0040010694237385
